date;respiration;activite_electrodermale;temperature;frequence_cardiaque
;-14,068;-43,181;27,703;61,000
;-14,123;-43,181;27,716;61,000
;-14,138;-43,181;27,703;61,000
;-14,177;-43,181;27,703;61,000
;-14,216;-43,181;27,703;61,000
;-14,255;-43,181;27,703;61,000
;-14,287;-43,181;27,716;61,000
;-14,294;-43,181;27,703;61,000
;-14,357;-43,181;27,716;61,000
;-14,396;-43,181;27,703;61,000
;-14,372;-43,181;27,703;61,000
;-14,466;-43,181;27,716;61,000
;-14,474;-43,181;27,716;61,000
;-14,528;-43,181;27,703;61,000
;-14,661;-43,181;27,703;61,000
;-14,716;-43,181;27,703;61,000
;-14,755;-43,181;27,716;61,000
;-14,794;-43,181;27,716;62,000
;-14,825;-43,181;27,716;62,000
;-14,864;-43,181;27,716;62,000
;-14,918;-43,181;27,716;62,000
;-14,911;-43,181;27,716;62,000
;-14,926;-43,181;27,716;62,000
;-14,926;-43,181;27,716;62,000
;-14,950;-43,181;27,703;62,000
;-14,996;-43,181;27,716;62,000
;-14,996;-43,181;27,716;62,000
;-15,012;-43,181;27,716;62,000
;-15,020;-43,181;27,716;62,000
;-15,067;-43,181;27,716;62,000
;-15,074;-43,181;27,716;62,000
;-15,051;-43,181;27,703;62,000
;-15,067;-43,181;27,716;62,000
;-15,067;-43,181;27,716;62,000
;-15,090;-43,181;27,716;62,000
;-15,113;-43,181;27,716;62,000
;-15,137;-43,181;27,716;62,000
;-15,145;-43,181;27,716;62,000
;-15,168;-43,181;27,716;62,000
;-15,191;-43,181;27,716;62,000
;-15,191;-43,181;27,716;62,000
;-15,191;-43,181;27,716;62,000
;-15,184;-43,181;27,716;62,000
;-15,254;-43,181;27,716;62,000
;-15,371;-43,181;27,716;62,000
;-15,394;-43,181;27,716;62,000
;-15,394;-43,181;27,716;62,000
;-15,402;-43,181;27,716;62,000
;-15,394;-43,181;27,716;62,000
;-15,410;-43,181;27,716;62,000
;-15,425;-43,181;27,716;62,000
;-15,410;-43,181;27,716;62,000
;-15,386;-43,181;27,716;62,000
;-15,386;-43,181;27,716;62,000
;-15,332;-43,181;27,716;62,000
;-15,308;-43,181;27,716;62,000
;-15,223;-43,181;27,716;62,000
;-15,152;-43,181;27,716;62,000
;-15,137;-43,181;27,716;62,000
;-15,074;-43,181;27,716;62,000
;-15,020;-43,181;27,716;62,000
;-14,950;-43,181;27,716;62,000
;-14,864;-43,181;27,716;62,000
;-14,801;-43,181;27,716;62,000
;-14,762;-43,181;27,716;62,000
;-14,669;-43,181;27,716;62,000
;-14,599;-43,181;27,716;62,000
;-14,521;-43,181;27,716;62,000
;-14,450;-43,181;27,716;62,000
;-14,372;-43,181;27,716;62,000
;-14,294;-43,181;27,716;62,000
;-14,232;-43,181;27,716;62,000
;-14,131;-43,181;27,716;62,000
;-14,107;-43,181;27,716;62,000
;-14,092;-43,181;27,716;62,000
;-14,092;-43,181;27,716;62,000
;-14,037;-43,181;27,716;62,000
;-13,990;-43,181;27,716;62,000
;-13,920;-43,181;27,716;62,000
;-13,858;-43,181;27,716;62,000
;-13,834;-43,181;27,716;62,000
;-13,780;-43,181;27,716;62,000
;-13,702;-43,181;27,716;62,000
;-13,655;-43,181;27,716;62,000
;-13,561;-43,181;27,716;62,000
;-13,491;-43,181;27,716;62,000
;-13,429;-43,181;27,716;62,000
;-13,358;-43,181;27,716;62,000
;-13,296;-43,181;27,716;62,000
;-13,241;-43,181;27,716;62,000
;-13,179;-43,181;27,716;62,000
;-13,156;-43,181;27,716;62,000
;-13,117;-43,181;27,716;62,000
;-13,070;-43,181;27,716;62,000
;-13,031;-43,181;27,716;62,000
;-13,039;-43,181;27,716;62,000
;-13,062;-43,181;27,716;62,000
;-13,039;-43,181;27,716;62,000
;-13,085;-43,181;27,716;62,000
;-13,093;-43,181;27,716;62,000
;-13,078;-43,181;27,728;62,000
;-13,085;-43,181;27,728;62,000
;-13,093;-43,181;27,716;62,000
;-13,093;-43,181;27,716;62,000
;-13,117;-43,181;27,728;62,000
;-13,156;-43,181;27,716;62,000
;-13,195;-43,181;27,716;62,000
;-13,249;-43,181;27,728;62,000
;-13,304;-43,181;27,716;62,000
;-13,319;-43,181;27,716;62,000
;-13,397;-43,181;27,728;62,000
;-13,421;-43,181;27,728;62,000
;-13,452;-43,181;27,728;62,000
;-13,468;-43,181;27,728;62,000
;-13,491;-43,181;27,728;62,000
;-13,546;-43,181;27,716;62,000
;-13,600;-43,181;27,716;62,000
;-13,631;-43,181;27,728;62,000
;-13,694;-43,181;27,728;62,000
;-13,741;-43,181;27,716;62,000
;-13,795;-43,181;27,728;62,000
;-13,858;-43,181;27,716;62,000
;-13,873;-43,181;27,716;62,000
;-13,936;-43,181;27,716;62,000
;-13,959;-43,181;27,728;62,000
;-14,006;-43,181;27,716;62,000
;-14,045;-43,181;27,716;62,000
;-14,076;-43,181;27,716;62,000
;-14,107;-43,181;27,716;62,000
;-14,154;-43,181;27,716;62,000
;-14,193;-43,181;27,716;62,000
;-14,232;-43,181;27,716;62,000
;-14,279;-43,181;27,716;62,000
;-14,326;-43,181;27,716;62,000
;-14,349;-43,181;27,716;62,000
;-14,411;-43,181;27,716;62,000
;-14,521;-43,181;27,716;62,000
;-14,645;-43,181;27,716;62,000
;-14,684;-43,181;27,716;62,000
;-14,739;-43,181;27,716;62,000
;-14,778;-43,181;27,716;62,000
;-14,825;-43,181;27,716;62,000
;-14,879;-43,181;27,716;62,000
;-14,879;-43,181;27,716;62,000
;-14,918;-43,181;27,716;62,000
;-14,918;-43,181;27,716;62,000
;-14,950;-43,181;27,716;62,000
;-14,981;-43,181;27,716;62,000
;-15,004;-43,181;27,716;62,000
;-15,028;-43,181;27,716;62,000
;-15,051;-43,181;27,716;62,000
;-15,059;-43,181;27,716;62,000
;-15,090;-43,181;27,716;62,000
;-15,106;-43,181;27,716;62,000
;-15,106;-43,181;27,716;62,000
;-15,121;-43,181;27,716;62,000
;-15,145;-43,181;27,716;62,000
;-15,168;-43,181;27,716;62,000
;-15,199;-43,181;27,716;62,000
;-15,207;-43,181;27,716;62,000
;-15,199;-43,181;27,703;62,000
;-15,191;-43,181;27,716;62,000
;-15,230;-43,181;27,716;62,000
;-15,223;-43,181;27,716;62,000
;-15,238;-43,181;27,716;62,000
;-15,254;-43,181;27,716;62,000
;-15,277;-43,181;27,716;62,000
;-15,355;-43,181;27,716;62,000
;-15,441;-43,181;27,716;62,000
;-15,457;-43,181;27,716;62,000
;-15,496;-43,181;27,716;62,000
;-15,519;-43,181;27,716;62,000
;-15,511;-43,181;27,716;62,000
;-15,535;-43,181;27,716;62,000
;-15,550;-43,181;27,716;62,000
;-15,535;-43,181;27,716;62,000
;-15,519;-43,181;27,703;62,000
;-15,535;-43,181;27,703;62,000
;-15,527;-43,181;27,716;62,000
;-15,558;-43,181;27,703;62,000
;-15,519;-43,181;27,716;62,000
;-15,542;-43,181;27,716;62,000
;-15,535;-43,181;27,716;62,000
;-15,542;-43,181;27,716;62,000
;-15,542;-43,181;27,703;62,000
;-15,511;-43,181;27,716;62,000
;-15,488;-43,181;27,716;62,000
;-15,472;-43,181;27,703;62,000
;-15,418;-43,181;27,716;62,000
;-15,363;-43,181;27,716;62,000
;-15,269;-43,181;27,703;62,000
;-15,184;-43,181;27,716;62,000
;-15,098;-43,181;27,703;62,000
;-15,051;-43,181;27,716;62,000
;-14,934;-43,181;27,716;62,000
;-14,856;-43,181;27,716;62,000
;-14,770;-43,181;27,716;62,000
;-14,716;-43,181;27,703;62,000
;-14,708;-43,181;27,703;62,000
;-14,700;-43,181;27,703;62,000
;-14,677;-43,181;27,716;62,000
;-14,614;-43,181;27,716;62,000
;-14,528;-43,181;27,703;62,000
;-14,474;-43,181;27,716;62,000
;-14,427;-43,181;27,703;62,000
;-14,349;-43,181;27,703;62,000
;-14,310;-43,181;27,716;62,000
;-14,287;-43,181;27,716;62,000
;-14,248;-43,181;27,703;62,000
;-14,201;-43,181;27,716;62,000
;-14,162;-43,181;27,716;62,000
;-14,123;-43,181;27,716;62,000
;-14,029;-43,181;27,716;62,000
;-14,014;-43,181;27,716;62,000
;-13,967;-43,181;27,703;62,000
;-13,897;-43,181;27,716;62,000
;-13,865;-43,181;27,703;62,000
;-13,834;-43,181;27,716;62,000
;-13,787;-43,193;27,716;62,000
;-13,725;-43,193;27,716;62,000
;-13,678;-43,193;27,703;62,000
;-13,624;-43,193;27,703;62,000
;-13,608;-43,193;27,703;62,000
;-13,538;-43,193;27,716;62,000
;-13,507;-43,193;27,716;62,000
;-13,429;-43,193;27,716;62,000
;-13,397;-43,193;27,716;62,000
;-13,390;-43,193;27,716;62,000
;-13,397;-43,193;27,703;62,000
;-13,390;-43,193;27,716;62,000
;-13,397;-43,193;27,716;62,000
;-13,335;-43,193;27,703;62,000
;-13,257;-43,193;27,703;62,000
;-13,296;-43,193;27,716;62,000
;-13,257;-43,193;27,716;62,000
;-13,280;-43,193;27,703;62,000
;-13,241;-43,193;27,716;62,000
;-13,210;-43,193;27,703;62,000
;-13,195;-43,193;27,703;62,000
;-13,187;-43,193;27,703;62,000
;-13,179;-43,193;27,703;62,000
;-13,179;-43,193;27,703;62,000
;-13,163;-43,193;27,716;62,000
;-13,187;-43,193;27,716;62,000
;-13,179;-43,193;27,703;62,000
;-13,163;-43,193;27,703;62,000
;-13,171;-43,193;27,716;62,000
;-13,187;-43,193;27,703;62,000
;-13,195;-43,193;27,716;62,000
;-13,202;-43,193;27,703;62,000
;-13,187;-43,193;27,716;62,000
;-13,218;-43,193;27,716;62,000
;-13,218;-43,193;27,703;62,000
;-13,202;-43,193;27,703;62,000
;-13,234;-43,193;27,703;62,000
;-13,210;-43,193;27,716;62,000
;-13,226;-43,193;27,716;62,000
;-13,249;-43,193;27,703;62,000
;-13,234;-43,193;27,703;62,000
;-13,241;-43,193;27,703;62,000
;-13,249;-43,193;27,716;62,000
;-13,249;-43,193;27,716;62,000
;-13,249;-43,193;27,703;62,000
;-13,296;-43,193;27,703;62,000
;-13,304;-43,193;27,703;62,000
;-13,296;-43,193;27,703;62,000
;-13,296;-43,193;27,703;62,000
;-13,327;-43,193;27,703;62,000
;-13,358;-43,193;27,716;62,000
;-13,382;-43,193;27,703;62,000
;-13,405;-43,193;27,703;62,000
;-13,413;-43,193;27,703;62,000
;-13,436;-43,193;27,716;62,000
;-13,460;-43,193;27,716;62,000
;-13,499;-43,193;27,703;62,000
;-13,530;-43,193;27,716;62,000
;-13,569;-43,193;27,716;62,000
;-13,592;-43,193;27,703;62,000
;-13,631;-43,193;27,716;62,000
;-13,663;-43,193;27,716;62,000
;-13,670;-43,193;27,703;62,000
;-13,717;-43,193;27,716;62,000
;-13,764;-43,193;27,703;62,000
;-13,795;-43,193;27,716;62,000
;-13,819;-43,193;27,703;62,000
;-13,834;-43,193;27,703;62,000
;-13,912;-43,193;27,703;62,000
;-14,006;-43,193;27,716;62,000
;-14,084;-43,193;27,716;62,000
;-14,138;-43,193;27,703;62,000
;-14,162;-43,193;27,716;62,000
;-14,232;-43,193;27,716;62,000
;-14,271;-43,193;27,703;62,000
;-14,310;-43,193;27,703;62,000
;-14,357;-43,193;27,703;62,000
;-14,349;-43,193;27,703;62,000
;-14,357;-43,193;27,703;62,000
;-14,411;-43,193;27,703;62,000
;-14,419;-43,193;27,703;62,000
;-14,443;-43,193;27,703;62,000
;-14,458;-43,193;27,703;62,000
;-14,513;-43,193;27,703;62,000
;-14,513;-43,193;27,703;62,000
;-14,567;-43,193;27,703;62,000
;-14,575;-43,193;27,716;62,000
;-14,630;-43,193;27,703;62,000
;-14,638;-43,193;27,703;62,000
;-14,661;-43,193;27,703;62,000
;-14,677;-43,193;27,703;62,000
;-14,692;-43,193;27,703;62,000
;-14,731;-43,193;27,703;62,000
;-14,762;-43,193;27,703;62,000
;-14,755;-43,193;27,703;62,000
;-14,794;-43,193;27,703;62,000
;-14,817;-43,193;27,703;62,000
;-14,809;-43,193;27,703;62,000
;-14,864;-43,193;27,716;62,000
;-14,957;-43,193;27,703;62,000
;-15,059;-43,193;27,703;62,000
;-15,121;-43,193;27,703;62,000
;-15,145;-43,193;27,703;62,000
;-15,168;-43,193;27,716;62,000
;-15,176;-43,193;27,703;62,000
;-15,238;-43,193;27,703;62,000
;-15,230;-43,193;27,703;62,000
;-15,223;-43,193;27,703;62,000
;-15,254;-43,193;27,716;62,000
;-15,269;-43,193;27,703;62,000
;-15,308;-43,193;27,703;62,000
;-15,301;-43,193;27,703;62,000
;-15,277;-43,193;27,716;62,000
;-15,332;-43,193;27,703;62,000
;-15,324;-43,193;27,703;62,000
;-15,371;-43,193;27,703;62,000
;-15,379;-43,193;27,703;62,000
;-15,386;-43,193;27,703;62,000
;-15,363;-43,193;27,703;62,000
;-15,379;-43,193;27,703;62,000
;-15,371;-43,193;27,703;62,000
;-15,363;-43,193;27,703;62,000
;-15,332;-43,193;27,703;62,000
;-15,262;-43,193;27,703;62,000
;-15,184;-43,193;27,703;62,000
;-15,121;-43,193;27,703;62,000
;-15,059;-43,193;27,703;62,000
;-14,957;-43,193;27,703;62,000
;-14,879;-43,193;27,703;62,000
;-14,887;-43,193;27,703;62,000
;-14,887;-43,193;27,703;62,000
;-14,833;-43,193;27,703;62,000
;-14,755;-43,193;27,703;62,000
;-14,661;-43,193;27,703;62,000
;-14,630;-43,193;27,703;62,000
;-14,552;-43,193;27,703;62,000
;-14,489;-43,193;27,703;62,000
;-14,404;-43,193;27,703;62,000
;-14,341;-43,193;27,703;62,000
;-14,318;-43,193;27,703;62,000
;-14,255;-43,193;27,703;62,000
;-14,209;-43,193;27,703;62,000
;-14,170;-43,193;27,703;62,000
;-14,115;-43,193;27,703;62,000
;-14,060;-43,193;27,703;62,000
;-14,053;-43,193;27,703;62,000
;-13,975;-43,193;27,703;62,000
;-13,936;-43,193;27,703;62,000
;-13,881;-43,193;27,703;62,000
;-13,842;-43,193;27,703;62,000
;-13,819;-43,193;27,703;62,000
;-13,748;-43,193;27,703;62,000
;-13,741;-43,193;27,703;62,000
;-13,702;-43,193;27,703;62,000
;-13,670;-43,193;27,703;62,000
;-13,639;-43,193;27,703;62,000
;-13,585;-43,193;27,703;62,000
;-13,538;-43,193;27,703;62,000
;-13,514;-43,193;27,703;62,000
;-13,522;-43,193;27,703;62,000
;-13,491;-43,193;27,703;62,000
;-13,514;-43,193;27,703;62,000
;-13,499;-43,193;27,703;62,000
;-13,452;-43,193;27,703;62,000
;-13,444;-43,193;27,703;62,000
;-13,413;-43,193;27,703;62,000
;-13,343;-43,193;27,703;62,000
;-13,312;-43,193;27,703;62,000
;-13,280;-43,193;27,703;62,000
;-13,304;-43,193;27,703;62,000
;-13,319;-43,193;27,703;62,000
;-13,296;-43,193;27,703;62,000
;-13,335;-43,193;27,703;62,000
;-13,296;-43,193;27,703;62,000
;-13,327;-43,193;27,703;62,000
;-13,335;-43,193;27,703;62,000
;-13,358;-43,193;27,703;62,000
;-13,335;-43,193;27,703;62,000
;-13,335;-43,193;27,703;62,000
;-13,351;-43,193;27,716;62,000
;-13,366;-43,193;27,703;62,000
;-13,366;-43,193;27,703;62,000
;-13,374;-43,193;27,703;62,000
;-13,366;-43,193;27,703;62,000
;-13,382;-43,193;27,703;62,000
;-13,429;-43,193;27,703;62,000
;-13,429;-43,193;27,703;62,000
;-13,460;-43,193;27,703;62,000
;-13,514;-43,193;27,703;62,000
;-13,553;-43,193;27,703;62,000
;-13,631;-43,193;27,716;62,000
;-13,663;-43,193;27,716;62,000
;-13,694;-43,193;27,703;62,000
;-13,741;-43,193;27,716;63,000
;-13,795;-43,193;27,716;63,000
;-13,819;-43,193;27,716;63,000
;-13,850;-43,193;27,716;63,000
;-13,842;-43,193;27,716;63,000
;-13,873;-43,193;27,703;63,000
;-13,951;-43,193;27,716;63,000
;-13,975;-43,193;27,716;63,000
;-13,998;-43,193;27,716;63,000
;-14,053;-43,193;27,716;63,000
;-14,053;-43,193;27,716;63,000
;-14,115;-43,193;27,716;63,000
;-14,107;-43,193;27,716;63,000
;-14,154;-43,193;27,716;63,000
;-14,170;-43,193;27,716;63,000
;-14,201;-43,193;27,716;63,000
;-14,209;-43,193;27,716;63,000
;-14,248;-43,181;27,716;63,000
;-14,294;-43,181;27,716;63,000
;-14,287;-43,181;27,716;63,000
;-14,349;-43,181;27,716;63,000
;-14,365;-43,181;27,716;63,000
;-14,411;-43,181;27,716;63,000
;-14,450;-43,181;27,716;63,000
;-14,489;-43,181;27,716;63,000
;-14,505;-43,181;27,716;63,000
;-14,583;-43,181;27,716;63,000
;-14,684;-43,181;27,716;63,000
;-14,747;-43,181;27,716;63,000
;-14,801;-43,181;27,716;63,000
;-14,833;-43,181;27,716;63,000
;-14,887;-43,181;27,716;63,000
;-14,926;-43,181;27,716;63,000
;-14,965;-43,181;27,716;63,000
;-15,028;-43,181;27,716;63,000
;-14,996;-43,181;27,716;63,000
;-15,028;-43,181;27,716;63,000
;-15,043;-43,181;27,716;63,000
;-15,059;-43,181;27,716;63,000
;-15,074;-43,168;27,716;63,000
;-15,067;-43,168;27,716;63,000
;-15,098;-43,168;27,716;63,000
;-15,106;-43,168;27,716;63,000
;-15,129;-43,168;27,716;63,000
;-15,176;-43,168;27,716;63,000
;-15,191;-43,168;27,716;63,000
;-15,191;-43,168;27,716;63,000
;-15,207;-43,168;27,716;63,000
;-15,254;-43,168;27,716;63,000
;-15,277;-43,168;27,716;63,000
;-15,269;-43,168;27,716;63,000
;-15,293;-43,156;27,716;63,000
;-15,308;-43,156;27,716;63,000
;-15,301;-43,156;27,716;63,000
;-15,301;-43,156;27,703;63,000
;-15,340;-43,156;27,716;63,000
;-15,371;-43,156;27,703;63,000
;-15,355;-43,156;27,703;63,000
;-15,457;-43,156;27,703;63,000
;-15,542;-43,156;27,716;63,000
;-15,589;-43,143;27,703;63,000
;-15,589;-43,143;27,703;63,000
;-15,597;-43,143;27,703;62,000
;-15,605;-43,143;27,703;62,000
;-15,620;-43,143;27,703;62,000
;-15,659;-43,143;27,703;62,000
;-15,636;-43,143;27,703;62,000
;-15,644;-43,143;27,703;62,000
;-15,636;-43,131;27,703;62,000
;-15,605;-43,131;27,703;62,000
;-15,628;-43,131;27,703;62,000
;-15,605;-43,131;27,703;62,000
;-15,589;-43,131;27,703;62,000
;-15,566;-43,131;27,703;62,000
;-15,550;-43,131;27,703;62,000
;-15,488;-43,131;27,703;62,000
;-15,480;-43,131;27,703;62,000
;-15,394;-43,131;27,703;62,000
;-15,340;-43,131;27,703;62,000
;-15,223;-43,131;27,703;62,000
;-15,215;-43,131;27,703;62,000
;-15,160;-43,118;27,703;62,000
;-15,082;-43,118;27,703;62,000
;-14,996;-43,118;27,703;62,000
;-14,942;-43,118;27,703;62,000
;-14,872;-43,118;27,703;62,000
;-14,794;-43,118;27,703;62,000
;-14,755;-43,118;27,703;62,000
;-14,684;-43,118;27,703;62,000
;-14,638;-43,118;27,703;62,000
;-14,684;-43,118;27,703;62,000
;-14,684;-43,118;27,703;62,000
;-14,614;-43,118;27,703;62,000
;-14,552;-43,118;27,703;62,000
;-14,528;-43,118;27,703;62,000
;-14,458;-43,118;27,703;62,000
;-14,419;-43,118;27,703;62,000
;-14,365;-43,118;27,703;62,000
;-14,302;-43,118;27,703;62,000
;-14,255;-43,118;27,703;62,000
;-14,224;-43,118;27,703;62,000
;-14,154;-43,118;27,703;62,000
;-14,131;-43,106;27,703;62,000
;-14,068;-43,106;27,691;62,000
;-14,029;-43,106;27,691;62,000
;-13,982;-43,106;27,691;62,000
;-13,928;-43,106;27,691;62,000
;-13,897;-43,106;27,703;62,000
;-13,834;-43,106;27,691;62,000
;-13,795;-43,106;27,691;62,000
;-13,741;-43,106;27,703;62,000
;-13,717;-43,106;27,691;62,000
;-13,686;-43,106;27,691;62,000
;-13,624;-43,106;27,703;62,000
;-13,585;-43,106;27,691;62,000
;-13,592;-43,106;27,691;62,000
;-13,514;-43,106;27,691;62,000
;-13,499;-43,106;27,691;62,000
;-13,499;-43,106;27,691;62,000
;-13,444;-43,106;27,691;62,000
;-13,475;-43,106;27,691;62,000
;-13,483;-43,106;27,691;62,000
;-13,507;-43,106;27,691;62,000
;-13,483;-43,106;27,691;62,000
;-13,460;-43,106;27,691;62,000
;-13,499;-43,106;27,691;62,000
;-13,468;-43,106;27,691;62,000
;-13,460;-43,106;27,691;62,000
;-13,436;-43,106;27,691;62,000
;-13,421;-43,106;27,691;62,000
;-13,436;-43,106;27,691;62,000
;-13,429;-43,106;27,691;62,000
;-13,397;-43,106;27,691;62,000
;-13,413;-43,106;27,691;62,000
;-13,405;-43,106;27,691;62,000
;-13,405;-43,106;27,691;62,000
;-13,405;-43,106;27,691;62,000
;-13,382;-43,106;27,691;62,000
;-13,397;-43,106;27,691;62,000
;-13,421;-43,106;27,691;62,000
;-13,405;-43,106;27,691;62,000
;-13,413;-43,106;27,691;62,000
;-13,397;-43,106;27,691;62,000
;-13,413;-43,106;27,691;62,000
;-13,405;-43,106;27,691;62,000
;-13,397;-43,106;27,691;62,000
;-13,436;-43,106;27,691;62,000
;-13,452;-43,106;27,691;62,000
;-13,444;-43,106;27,691;62,000
;-13,460;-43,106;27,691;62,000
;-13,491;-43,106;27,691;62,000
;-13,546;-43,106;27,691;62,000
;-13,592;-43,106;27,691;62,000
;-13,647;-43,106;27,691;62,000
;-13,670;-43,106;27,691;62,000
;-13,725;-43,106;27,691;62,000
;-13,756;-43,106;27,691;62,000
;-13,795;-43,106;27,691;62,000
;-13,787;-43,106;27,691;62,000
;-13,803;-43,106;27,691;62,000
;-13,858;-43,106;27,691;62,000
;-13,904;-43,106;27,691;62,000
;-13,928;-43,106;27,691;62,000
;-13,951;-43,106;27,691;62,000
;-13,975;-43,106;27,691;62,000
;-14,037;-43,106;27,691;62,000
;-14,029;-43,106;27,691;62,000
;-14,068;-43,106;27,691;62,000
;-14,099;-43,106;27,691;62,000
;-14,131;-43,106;27,691;62,000
;-14,154;-43,106;27,691;62,000
;-14,170;-43,106;27,691;62,000
;-14,193;-43,106;27,691;62,000
;-14,193;-43,106;27,691;62,000
;-14,240;-43,106;27,691;62,000
;-14,271;-43,106;27,691;62,000
;-14,271;-43,106;27,691;62,000
;-14,310;-43,106;27,678;62,000
;-14,310;-43,106;27,691;62,000
;-14,372;-43,106;27,678;62,000
;-14,458;-43,106;27,691;62,000
;-14,560;-43,106;27,678;62,000
;-14,591;-43,106;27,678;62,000
;-14,614;-43,106;27,678;62,000
;-14,661;-43,106;27,678;62,000
;-14,700;-43,106;27,678;62,000
;-14,739;-43,106;27,678;62,000
;-14,762;-43,106;27,678;62,000
;-14,755;-43,106;27,678;62,000
;-14,762;-43,106;27,678;62,000
;-14,833;-43,106;27,678;62,000
;-14,840;-43,106;27,678;62,000
;-14,856;-43,106;27,678;62,000
;-14,817;-43,106;27,678;62,000
;-14,879;-43,106;27,678;62,000
;-14,864;-43,106;27,678;62,000
;-14,895;-43,106;27,678;62,000
;-14,911;-43,106;27,678;62,000
;-14,903;-43,106;27,678;62,000
;-14,895;-43,106;27,678;62,000
;-14,903;-43,106;27,678;62,000
;-14,926;-43,106;27,666;62,000
;-14,942;-43,106;27,678;62,000
;-14,973;-43,106;27,678;62,000
;-14,981;-43,106;27,678;62,000
;-14,996;-43,106;27,678;62,000
;-15,012;-43,106;27,666;62,000
;-14,996;-43,106;27,678;62,000
;-15,004;-43,106;27,678;62,000
;-15,098;-43,106;27,678;62,000
;-15,168;-43,106;27,666;62,000
;-15,230;-43,106;27,678;62,000
;-15,254;-43,106;27,666;62,000
;-15,277;-43,106;27,678;62,000
;-15,293;-43,106;27,678;62,000
;-15,293;-43,106;27,666;62,000
;-15,347;-43,106;27,678;62,000
;-15,340;-43,106;27,678;62,000
;-15,332;-43,106;27,666;62,000
;-15,347;-43,106;27,678;62,000
;-15,332;-43,106;27,666;62,000
;-15,347;-43,106;27,666;62,000
;-15,340;-43,106;27,666;62,000
;-15,340;-43,106;27,666;62,000
;-15,363;-43,106;27,666;62,000
;-15,347;-43,106;27,666;62,000
;-15,332;-43,106;27,666;62,000
;-15,340;-43,106;27,666;62,000
;-15,332;-43,106;27,666;62,000
;-15,340;-43,106;27,666;62,000
;-15,355;-43,106;27,666;62,000
;-15,347;-43,106;27,678;62,000
;-15,371;-43,106;27,666;62,000
;-15,355;-43,106;27,666;62,000
;-15,347;-43,106;27,666;62,000
;-15,363;-43,106;27,678;62,000
;-15,355;-43,106;27,666;62,000
;-15,371;-43,106;27,666;62,000
;-15,355;-43,106;27,678;62,000
;-15,386;-43,106;27,666;62,000
;-15,472;-43,118;27,678;62,000
;-15,542;-43,118;27,666;62,000
;-15,574;-43,118;27,666;62,000
;-15,581;-43,118;27,678;62,000
;-15,620;-43,118;27,678;62,000
;-15,620;-43,118;27,678;62,000
;-15,628;-43,118;27,678;62,000
;-15,597;-43,118;27,678;62,000
;-15,558;-43,118;27,666;62,000
;-15,527;-43,118;27,678;62,000
;-15,488;-43,118;27,678;62,000
;-15,433;-43,118;27,678;62,000
;-15,371;-43,118;27,678;62,000
;-15,293;-43,118;27,666;62,000
;-15,277;-43,118;27,666;62,000
;-15,176;-43,118;27,678;62,000
;-15,168;-43,118;27,678;62,000
;-15,113;-43,118;27,678;62,000
;-15,051;-43,118;27,666;62,000
;-15,004;-43,118;27,678;62,000
;-14,942;-43,118;27,678;62,000
;-14,926;-43,118;27,678;62,000
;-14,856;-43,118;27,666;62,000
;-14,794;-43,118;27,678;62,000
;-14,755;-43,118;27,678;62,000
;-14,700;-43,118;27,678;62,000
;-14,661;-43,118;27,678;62,000
;-14,560;-43,118;27,678;62,000
;-14,505;-43,118;27,678;62,000
;-14,474;-43,118;27,678;62,000
;-14,513;-43,118;27,678;62,000
;-14,513;-43,118;27,678;62,000
;-14,505;-43,118;27,678;62,000
;-14,450;-43,118;27,678;62,000
;-14,404;-43,118;27,678;62,000
;-14,357;-43,118;27,678;62,000
;-14,341;-43,118;27,678;62,000
;-14,271;-43,118;27,678;62,000
;-14,209;-43,118;27,678;62,000
;-14,193;-43,118;27,678;62,000
;-14,154;-43,118;27,678;62,000
;-14,099;-43,118;27,678;62,000
;-14,060;-43,118;27,678;62,000
;-13,998;-43,118;27,678;62,000
;-13,975;-43,118;27,678;62,000
;-13,928;-43,118;27,678;62,000
;-13,873;-43,118;27,678;62,000
;-13,842;-43,118;27,678;62,000
;-13,780;-43,118;27,678;62,000
;-13,764;-43,118;27,678;62,000
;-13,709;-43,118;27,678;62,000
;-13,694;-43,118;27,678;62,000
;-13,678;-43,118;27,678;62,000
;-13,624;-43,118;27,678;62,000
;-13,616;-43,118;27,678;62,000
;-13,585;-43,118;27,678;62,000
;-13,538;-43,118;27,678;62,000
;-13,475;-43,118;27,678;62,000
;-13,483;-43,118;27,678;62,000
;-13,514;-43,118;27,678;62,000
;-13,522;-43,118;27,678;62,000
;-13,530;-43,118;27,678;62,000
;-13,530;-43,118;27,678;62,000
;-13,530;-43,118;27,678;62,000
;-13,538;-43,118;27,678;62,000
;-13,507;-43,118;27,678;62,000
;-13,530;-43,118;27,678;62,000
;-13,491;-43,118;27,678;62,000
;-13,444;-43,118;27,678;62,000
;-13,468;-43,118;27,678;62,000
;-13,468;-43,118;27,678;62,000
;-13,413;-43,118;27,678;62,000
;-13,397;-43,118;27,678;62,000
;-13,397;-43,118;27,678;62,000
;-13,397;-43,118;27,678;62,000
;-13,358;-43,118;27,666;62,000
;-13,382;-43,118;27,678;62,000
;-13,374;-43,118;27,678;62,000
;-13,319;-43,118;27,678;62,000
;-13,312;-43,118;27,678;62,000
;-13,319;-43,118;27,678;62,000
;-13,319;-43,118;27,678;62,000
;-13,296;-43,118;27,678;62,000
;-13,288;-43,118;27,678;62,000
